FID,GPID,ADDRESS,Shape__Are,DAUID,DA_ID,pop_2016_2,pop_2011,pop_chng_p,pop_dens,land_area,dwell_dens,0_14_yrs,15_64_yrs,65_plus_yr,20_24_yrs,20_24_pct,0_14_pct,15_64_pct,65_pls_pct,pop_age_av,dwellings,s_d_h,s_d_h_pct,hs_size_av,dwl_chld,dwl_chld_p,ave_inc,median_val,ave_val,owner,owner_pct,rentr,rentr_pct,own_30pls,rnt_30pls,rent_av,highr_ed,bach,bach_pct,mast,mast_pct,doct,doct_pct,unemployme,commute,transit,transit_p,walk,walk_pct,bicyc,bicyc_pct,mvrs_1yr_p,mvrs_3yr_p,noise_km,bark_km,bylaw_km,other_km,total_km,SCHOOL,Ranking,Ave_Rating,trees_km,walkscore,bikescore,ws_ave,bs_ave,FID_2,GPID_2,ADDRESS_2,LIST_PRICE,SOLD_ON,SELL_PRICE,DOM,BDRMS,BDRMS+,SIZE_SQFT,AGE,STYLE,BSMT,ASS_YR,ASS_AMT,TAX_YR,TAX_AMT,LOT_DPTH,LOT_FRNT,PARCEL_NO,COMMUNITY,TYPE,LAT,LON
"18392","2000022680",20 LEACOCK AVENUE,7780.457031250000000,"35230374",35230374.000000000000000,808.000000000000000,781.000000000000000,3.500000000000000,4277.399999999999636,0.200000000000000,1863.200000000000045,155.000000000000000,580.000000000000000,70.000000000000000,50.000000000000000,6.200000000000000,19.300000000000001,72.000000000000000,8.699999999999999,35.899999999999999,355.000000000000000,155.000000000000000,43.700000000000003,2.300000000000000,150.000000000000000,42.299999999999997,50266.000000000000000,299296.999999999941792,281786.000000000000000,260.000000000000000,73.200000000000003,90.000000000000000,25.399999999999999,30.800000000000001,44.399999999999999,875.000000000000000,635.000000000000000,95.000000000000000,15.000000000000000,20.000000000000000,3.100000000000000,0.000000000000000,0.000000000000000,5.300000000000000,445.000000000000000,30.000000000000000,6.700000000000000,0.000000000000000,0.000000000000000,10.000000000000000,2.200000000000000,12.900000000000000,30.300000000000001,33.657,12.10380936,3.67156291,438.16430664,487.59201050,Ottawa Cres,4.40000000000,4.20000000000,22.62667325030,"31","47",25.652,36.318,"18392","2000022680",20 LEACOCK AVENUE,679900.000000000000000,"June 16, 2021",670000.000000000000000,12.000000000000000,3.000000000000000,,,,2-Storey,Finished,,,2021.000000000000000,3290.710000000000036,100.000000000000000,30.480000000000000,"-",Grange Hill East,ResidentialProperty,43.563493450000003,-80.232378909999994
"24576","2000027133",4 WILTSHIRE PLACE,40666.406250000000000,"35230120",35230120.000000000000000,456.000000000000000,464.000000000000000,-1.700000000000000,3674.500000000000000,0.100000000000000,1266.700000000000045,70.000000000000000,335.000000000000000,50.000000000000000,35.000000000000000,7.700000000000000,15.400000000000000,73.599999999999994,11.000000000000000,40.299999999999997,150.000000000000000,145.000000000000000,96.700000000000003,3.000000000000000,90.000000000000000,60.000000000000000,63151.000000000000000,400995.000000000058208,410399.000000000058208,160.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,425.000000000000000,95.000000000000000,22.399999999999999,20.000000000000000,4.700000000000000,10.000000000000000,2.400000000000000,6.500000000000000,270.000000000000000,15.000000000000000,5.600000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,15.000000000000000,17.120,3.59437060,1.88433731,295.84197998,318.44033813,Mitchell Woods,5.00000000000,5.55000000000,12.95840029230,"21","31",23.153,21.746,"24576","2000027133",4 WILTSHIRE PLACE,999900.000000000000000,"October 07, 2021",1015000.000000000000000,8.000000000000000,4.000000000000000,,2000.000000000000000,50.000000000000000,2-Storey,Finished,,,2021.000000000000000,6090.000000000000000,177.000000000000000,55.770000000000003,"712670264",Onward Willow,ResidentialProperty,43.532411000000003,-80.297101400000003
"19069","2000034504",24 BENNETT AVENUE,34614.304687500000000,"35230160",35230160.000000000000000,437.000000000000000,430.000000000000000,1.600000000000000,1920.000000000000000,0.200000000000000,900.000000000000000,65.000000000000000,295.000000000000000,75.000000000000000,15.000000000000000,3.400000000000000,14.900000000000000,67.799999999999997,17.199999999999999,43.399999999999999,205.000000000000000,195.000000000000000,95.099999999999994,2.100000000000000,80.000000000000000,39.000000000000000,57313.000000000000000,375352.999999999941792,381479.000000000058208,185.000000000000000,90.200000000000003,20.000000000000000,9.800000000000001,18.899999999999999,0.000000000000000,0.000000000000000,385.000000000000000,125.000000000000000,32.500000000000000,10.000000000000000,2.600000000000000,25.000000000000000,6.500000000000000,5.900000000000000,235.000000000000000,0.000000000000000,0.000000000000000,15.000000000000000,6.400000000000000,15.000000000000000,6.400000000000000,3.300000000000000,23.300000000000001,6.306,2.50535965,1.13291860,248.37034607,258.31353760,John Galt,4.40000000000,5.10000000000,54.42560321790,"99","64",51.755,39.792,"19069","2000034504",24 BENNETT AVENUE,799900.000000000000000,"June 01, 2021",760000.000000000000000,19.000000000000000,4.000000000000000,,1100.000000000000000,99.000000000000000,2-Storey,Finished,,,2021.000000000000000,3717.000000000000000,102.000000000000000,51.000000000000000,"-",Two Rivers,ResidentialProperty,43.557451819999997,-80.245782960000000
"1259","2000017787",66 WESTERN AVENUE,40466.398437500000000,"35230110",35230110.000000000000000,943.000000000000000,880.000000000000000,7.200000000000000,4469.199999999999818,0.200000000000000,2195.199999999999818,130.000000000000000,660.000000000000000,150.000000000000000,60.000000000000000,6.300000000000000,13.800000000000001,69.799999999999997,15.900000000000000,41.799999999999997,445.000000000000000,120.000000000000000,27.000000000000000,2.100000000000000,150.000000000000000,33.700000000000003,50882.000000000000000,299431.000000000058208,265900.000000000000000,205.000000000000000,45.100000000000001,250.000000000000000,54.899999999999999,14.600000000000000,38.000000000000000,870.000000000000000,810.000000000000000,160.000000000000000,19.800000000000001,10.000000000000000,1.200000000000000,20.000000000000000,2.500000000000000,7.300000000000000,435.000000000000000,40.000000000000000,9.199999999999999,35.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,15.100000000000000,43.000000000000000,20.339,3.48930526,2.64581347,415.92672729,442.40396118,Paisley Rd,5.20000000000,5.23000000000,49.72606803090,"44","43",53.984,43.742,"1259","2000017787",66 WESTERN AVENUE,799900.000000000000000,"October 24, 2021",960000.000000000000000,6.000000000000000,4.000000000000000,1.000000000000000,,,Backsplit 3,Finished,,,2021.000000000000000,4787.529999999999745,107.000000000000000,54.000000000000000,"-",Onward Willow,ResidentialProperty,43.540367670000002,-80.273678250000003
"9589","2000018141",25 GREEN STREET,8101.046875000000909,"35230086",35230086.000000000000000,499.000000000000000,503.000000000000000,-0.800000000000000,4970.100000000000364,0.100000000000000,3020.000000000000000,60.000000000000000,330.000000000000000,110.000000000000000,30.000000000000000,6.000000000000000,12.000000000000000,66.000000000000000,22.000000000000000,43.799999999999997,270.000000000000000,80.000000000000000,29.600000000000001,1.800000000000000,50.000000000000000,18.500000000000000,87584.000000000000000,501224.000000000000000,607148.000000000000000,95.000000000000000,35.200000000000003,165.000000000000000,61.100000000000001,0.000000000000000,51.500000000000000,864.000000000000000,440.000000000000000,210.000000000000000,47.700000000000003,50.000000000000000,11.400000000000000,15.000000000000000,3.400000000000000,7.000000000000000,235.000000000000000,35.000000000000000,14.900000000000000,50.000000000000000,21.300000000000001,10.000000000000000,4.300000000000000,19.399999999999999,40.799999999999997,28.328,6.34528446,5.37456703,815.54302979,855.59259033,Central,6.00000000000,6.48000000000,23.20874037570,"95",,72.471,57.976,"46525","2000018141",27 GREEN STREET,1199900.000000000232831,"December 04, 2021",1326000.000000000000000,39.000000000000000,4.000000000000000,,2500.000000000000000,100.000000000000000,2-Storey,Part Bsmt,,,2021.000000000000000,,,63.000000000000000,"71292023",Exhibition Park,ResidentialProperty,43.547954429999997,-80.255884730000005
"35197","2000017890",58 SLEEMAN AVENUE,11114.417968750000000,"35230110",35230110.000000000000000,943.000000000000000,880.000000000000000,7.200000000000000,4469.199999999999818,0.200000000000000,2195.199999999999818,130.000000000000000,660.000000000000000,150.000000000000000,60.000000000000000,6.300000000000000,13.800000000000001,69.799999999999997,15.900000000000000,41.799999999999997,445.000000000000000,120.000000000000000,27.000000000000000,2.100000000000000,150.000000000000000,33.700000000000003,50882.000000000000000,299431.000000000058208,265900.000000000000000,205.000000000000000,45.100000000000001,250.000000000000000,54.899999999999999,14.600000000000000,38.000000000000000,870.000000000000000,810.000000000000000,160.000000000000000,19.800000000000001,10.000000000000000,1.200000000000000,20.000000000000000,2.500000000000000,7.300000000000000,435.000000000000000,40.000000000000000,9.199999999999999,35.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,15.100000000000000,43.000000000000000,18.100,4.19173622,3.67725158,578.61108398,604.58355713,Paisley Rd,5.20000000000,5.23000000000,66.04140562170,"46","54",18.366,17.772,"35197","2000017890",58 SLEEMAN AVENUE,729900.000000000000000,"May 20, 2021",780000.000000000000000,9.000000000000000,3.000000000000000,1.000000000000000,700.000000000000000,,Bungalow,Finished,,,2020.000000000000000,3379.750000000000000,100.000000000000000,54.990000000000002,"-",Onward Willow,ResidentialProperty,43.537857099999997,-80.274688100000006
"2764","2000019338",38 MCCURDY ROAD,17283.609375000000000,"35230276",35230276.000000000000000,600.000000000000000,624.000000000000000,-3.800000000000000,5128.199999999999818,0.100000000000000,1858.299999999999955,135.000000000000000,440.000000000000000,25.000000000000000,80.000000000000000,13.300000000000001,22.500000000000000,73.299999999999997,4.200000000000000,31.500000000000000,190.000000000000000,150.000000000000000,79.000000000000000,3.200000000000000,100.000000000000000,52.600000000000001,73593.000000000000000,440168.999999999941792,422079.000000000058208,160.000000000000000,78.000000000000000,45.000000000000000,22.000000000000000,15.600000000000000,66.700000000000003,1760.000000000000000,510.000000000000000,215.000000000000000,42.200000000000003,40.000000000000000,7.800000000000000,15.000000000000000,2.900000000000000,12.199999999999999,315.000000000000000,35.000000000000000,11.100000000000000,10.000000000000000,3.200000000000000,0.000000000000000,0.000000000000000,16.699999999999999,50.799999999999997,73.316,2.64456677,4.99417353,401.48690796,482.44064331,Rickson Ridge,7.00000000000,7.65000000000,0.00000000000,"21","34",18.937,38.579,"2764","2000019338",38 MCCURDY ROAD,749000.000000000000000,"July 06, 2021",728000.000000000000000,13.000000000000000,4.000000000000000,,,,2-Storey,Finished,2021.000000000000000,395000.000000000000000,2021.000000000000000,4513.310000000000400,114.829999999999998,31.710000000000001,"714900741",Guelph South,ResidentialProperty,43.511445309999999,-80.212405779999997
"47789","2000043984",169 DALLAN DRIVE,10854.527343750000000,"35230394",35230394.000000000000000,1019.000000000000000,935.000000000000000,9.000000000000000,236.599999999999994,4.300000000000000,118.799999999999997,155.000000000000000,770.000000000000000,95.000000000000000,115.000000000000000,11.300000000000001,15.300000000000001,75.900000000000006,9.400000000000000,36.399999999999999,460.000000000000000,165.000000000000000,35.899999999999999,2.200000000000000,155.000000000000000,33.700000000000003,70518.000000000000000,399607.000000000058208,550996.000000000000000,325.000000000000000,69.900000000000006,140.000000000000000,30.100000000000001,26.600000000000001,51.700000000000003,1255.000000000000000,840.000000000000000,345.000000000000000,41.100000000000001,65.000000000000000,7.700000000000000,20.000000000000000,2.400000000000000,3.300000000000000,545.000000000000000,45.000000000000000,8.300000000000002,20.000000000000000,3.700000000000000,0.000000000000000,0.000000000000000,26.800000000000001,54.100000000000001,28.364,3.75197077,3.32420349,222.65992737,258.10049438,,,,0.00000000000,"40","48",36.679,41.868,"47789","2000043984",169 DALLAN DRIVE,1089000.000000000000000,"May 22, 2021",1090000.000000000000000,25.000000000000000,4.000000000000000,2.000000000000000,2000.000000000000000,5.000000000000000,2-Storey,Finished,,,2021.000000000000000,5939.840000000000146,104.989999999999995,29.530000000000001,"-",Guelph South,ResidentialProperty,43.504001100000004,-80.179947900000002
"7414","2000037872",41 WAGONERS TRAIL,129473.968750000000000,"35230180",35230180.000000000000000,578.000000000000000,580.000000000000000,-0.300000000000000,1677.299999999999955,0.300000000000000,582.399999999999977,100.000000000000000,355.000000000000000,125.000000000000000,25.000000000000000,4.300000000000000,17.399999999999999,61.700000000000003,21.699999999999999,43.500000000000000,200.000000000000000,185.000000000000000,92.500000000000000,2.900000000000000,105.000000000000000,52.500000000000000,94153.000000000000000,550942.000000000000000,546603.000000000000000,200.000000000000000,97.599999999999994,10.000000000000000,4.900000000000000,12.800000000000001,0.000000000000000,0.000000000000000,500.000000000000000,220.000000000000000,44.000000000000000,50.000000000000000,10.000000000000000,10.000000000000000,2.000000000000000,2.900000000000000,285.000000000000000,10.000000000000000,3.500000000000000,15.000000000000000,5.300000000000000,0.000000000000000,0.000000000000000,6.500000000000000,22.600000000000001,8.450,1.19948232,2.22593069,530.90924072,542.78509521,Kortright Hills,6.50000000000,6.53000000000,65.21208945230,,,12.172,0.000,"7414","2000037872",41 WAGONERS TRAIL,1199900.000000000232831,"August 29, 2021",1055000.000000000000000,11.000000000000000,3.000000000000000,,1500.000000000000000,50.000000000000000,2-Storey,Finished,2021.000000000000000,557000.000000000000000,2021.000000000000000,6353.000000000000000,228.000000000000000,27.000000000000000,"712200169",College,ResidentialProperty,43.509328240000002,-80.246155130000005
"29629","2000024800",33 FLANDERS ROAD,97080.328125000014552,"35230176",35230176.000000000000000,427.000000000000000,442.000000000000000,-3.400000000000000,2576.900000000000091,0.200000000000000,947.100000000000023,65.000000000000000,275.000000000000000,85.000000000000000,30.000000000000000,7.100000000000000,15.300000000000001,64.700000000000003,20.000000000000000,42.200000000000003,155.000000000000000,140.000000000000000,90.299999999999997,2.700000000000000,65.000000000000000,41.899999999999999,64938.000000000000000,400667.000000000058208,407102.000000000000000,140.000000000000000,90.299999999999997,10.000000000000000,6.500000000000000,10.699999999999999,0.000000000000000,0.000000000000000,340.000000000000000,110.000000000000000,32.399999999999999,30.000000000000000,8.800000000000002,0.000000000000000,0.000000000000000,3.900000000000000,200.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,5.000000000000000,10.000000000000000,5.000000000000000,2.400000000000000,28.600000000000001,6.458,1.20417237,1.48172748,357.40280151,366.54565430,Kortright Hills,6.50000000000,6.53000000000,40.61374882250,"9","28",21.284,40.493,"29629","2000024800",33 FLANDERS ROAD,899900.000000000000000,"November 19, 2021",893000.000000000000000,17.000000000000000,4.000000000000000,,1500.000000000000000,99.000000000000000,Sidesplit 4,Finished,,,2021.000000000000000,4030.000000000000000,110.000000000000000,60.000000000000000,"-",Old University,ResidentialProperty,43.513063000000002,-80.247691000000003
"46525","2000018141",27 GREEN STREET,8101.046875000000909,"35230086",35230086.000000000000000,499.000000000000000,503.000000000000000,-0.800000000000000,4970.100000000000364,0.100000000000000,3020.000000000000000,60.000000000000000,330.000000000000000,110.000000000000000,30.000000000000000,6.000000000000000,12.000000000000000,66.000000000000000,22.000000000000000,43.799999999999997,270.000000000000000,80.000000000000000,29.600000000000001,1.800000000000000,50.000000000000000,18.500000000000000,87584.000000000000000,501224.000000000000000,607148.000000000000000,95.000000000000000,35.200000000000003,165.000000000000000,61.100000000000001,0.000000000000000,51.500000000000000,864.000000000000000,440.000000000000000,210.000000000000000,47.700000000000003,50.000000000000000,11.400000000000000,15.000000000000000,3.400000000000000,7.000000000000000,235.000000000000000,35.000000000000000,14.900000000000000,50.000000000000000,21.300000000000001,10.000000000000000,4.300000000000000,19.399999999999999,40.799999999999997,28.328,6.34528446,5.37456703,815.54302979,855.59259033,Central,6.00000000000,6.48000000000,23.20874037570,"95",,72.471,57.976,"46525","2000018141",27 GREEN STREET,1199900.000000000232831,"December 04, 2021",1326000.000000000000000,39.000000000000000,4.000000000000000,,2500.000000000000000,100.000000000000000,2-Storey,Part Bsmt,,,2021.000000000000000,,,63.000000000000000,"71292023",Exhibition Park,ResidentialProperty,43.547954429999997,-80.255884730000005
